target,window,train_size,selected,feature,mean_abs_shap
Brent Oil,tscv_17,616,True,Com_Coal,0.19208958594648665
Brent Oil,tscv_17,616,True,Bonds_US_3M_ret,0.19012041812816421
Brent Oil,tscv_17,616,True,Com_PalmOil,0.17621180849934986
Brent Oil,tscv_17,616,False,n_features=10,7.838381510627345
Brent Oil,tscv_17,616,False,n_features=15,8.754192192762291
Brent Oil,tscv_17,616,False,n_features=20,10.142140932834291
Brent Oil,tscv_17,616,False,n_features=25,10.28823872329561
Brent Oil,tscv_17,616,False,n_features=30,10.564768491308854
Brent Oil,tscv_17,616,False,n_features=40,10.67362930797566
Brent Oil,tscv_17,616,False,n_features=55,10.771907093643435
Brent Oil,tscv_18,620,True,Spread_Crack,16.307007787187594
Brent Oil,tscv_18,620,True,EX_USD_KRW,0.7239522832766233
Brent Oil,tscv_18,620,True,Com_Gasoline,0.6386273933726524
Brent Oil,tscv_18,620,True,Ratio_Gold_Oil,0.4711627364077392
Brent Oil,tscv_18,620,True,Com_Gasoline_ma12r,0.317381484449862
Brent Oil,tscv_18,620,True,Idx_SnPVIX,0.21038442255296372
Brent Oil,tscv_18,620,True,Com_PalmOil,0.18850022667058586
Brent Oil,tscv_18,620,True,Com_Coal,0.18702658953428442
Brent Oil,tscv_18,620,True,Bonds_US_3M_ret,0.17928194559637542
Brent Oil,tscv_18,620,True,Bonds_US_10Y,0.16126105718288566
Brent Oil,tscv_18,620,False,n_features=10,7.6510465081298005
Brent Oil,tscv_18,620,False,n_features=15,8.718461119632474
Brent Oil,tscv_18,620,False,n_features=20,8.627876498036615
Brent Oil,tscv_18,620,False,n_features=25,10.486116888720776
Brent Oil,tscv_18,620,False,n_features=30,10.856263832376053
Brent Oil,tscv_18,620,False,n_features=40,10.604694247784929
Brent Oil,tscv_18,620,False,n_features=55,10.640608368482841
Brent Oil,tscv_19,624,True,Spread_Crack,16.148340818175544
Brent Oil,tscv_19,624,True,EX_USD_KRW,0.7672573675273705
Brent Oil,tscv_19,624,True,Com_Gasoline,0.5883004622004053
Brent Oil,tscv_19,624,True,Ratio_Gold_Oil,0.4613383919384526
Brent Oil,tscv_19,624,True,Com_Gasoline_ma12r,0.2535215034762448
Brent Oil,tscv_19,624,True,Com_Coal,0.2191816550586348
Brent Oil,tscv_19,624,True,Bonds_US_3M_ret,0.21395912610132437
Brent Oil,tscv_19,624,True,Idx_SnPVIX,0.2081520957806375
Brent Oil,tscv_19,624,True,Bonds_US_10Y,0.20563136511135346
Brent Oil,tscv_19,624,True,Com_PalmOil,0.1984852343168153
Brent Oil,tscv_19,624,False,n_features=10,7.933554533625899
Brent Oil,tscv_19,624,False,n_features=15,8.015583395418583
Brent Oil,tscv_19,624,False,n_features=20,8.5656566793765
Brent Oil,tscv_19,624,False,n_features=25,8.650581580067161
Brent Oil,tscv_19,624,False,n_features=30,9.023935081283053
Brent Oil,tscv_19,624,False,n_features=40,9.39355458018229
Brent Oil,tscv_19,624,False,n_features=55,9.589405216486314
Brent Oil,tscv_20,628,True,Spread_Crack,16.164605235471782
Brent Oil,tscv_20,628,True,EX_USD_KRW,0.7431898082460203
Brent Oil,tscv_20,628,True,Ratio_Gold_Oil,0.5563734481795223
Brent Oil,tscv_20,628,True,Com_Gasoline,0.41579909921815106
Brent Oil,tscv_20,628,True,Com_Gasoline_ma12r,0.2949661342140854
Brent Oil,tscv_20,628,True,Com_Coal,0.2422163262461773
Brent Oil,tscv_20,628,True,Idx_SnPVIX,0.2272895689586269
Brent Oil,tscv_20,628,True,Bonds_US_10Y,0.22073015139907065
Brent Oil,tscv_20,628,True,Bonds_US_3M_ret,0.18056065420940576
Brent Oil,tscv_20,628,True,Com_PalmOil,0.17366042052712155
Brent Oil,tscv_20,628,False,n_features=10,7.147514046145479
Brent Oil,tscv_20,628,False,n_features=15,7.610972640363573
Brent Oil,tscv_20,628,False,n_features=20,9.539930418349373
Brent Oil,tscv_20,628,False,n_features=25,9.607882458058716
Brent Oil,tscv_20,628,False,n_features=30,9.69891692140752
Brent Oil,tscv_20,628,False,n_features=40,10.293198983791514
Brent Oil,tscv_20,628,False,n_features=55,9.895926277701207
Brent Oil,tscv_21,632,True,Spread_Crack,15.994230193494198
Brent Oil,tscv_21,632,True,EX_USD_KRW,0.7158781331947155
Brent Oil,tscv_21,632,True,Com_Gasoline,0.582077469133089
Brent Oil,tscv_21,632,True,Ratio_Gold_Oil,0.4941785894458841
Brent Oil,tscv_21,632,True,Com_Gasoline_ma12r,0.329408049957012
Brent Oil,tscv_21,632,True,Com_Coal,0.26395054433171156
Brent Oil,tscv_21,632,True,Idx_SnPVIX,0.20644809937407474
Brent Oil,tscv_21,632,True,Com_PalmOil,0.20432734780149284
Brent Oil,tscv_21,632,True,Bonds_US_3M_ret,0.18999365282205888
Brent Oil,tscv_21,632,True,Bonds_US_10Y,0.16809789448883528
Brent Oil,tscv_21,632,False,n_features=10,7.6197671599641
Brent Oil,tscv_21,632,False,n_features=15,9.980202709907323
Brent Oil,tscv_21,632,False,n_features=20,10.259902106799816
Brent Oil,tscv_21,632,False,n_features=25,10.472329534483016
Brent Oil,tscv_21,632,False,n_features=30,10.414069163839715
Brent Oil,tscv_21,632,False,n_features=40,10.678571457890078
Brent Oil,tscv_21,632,False,n_features=55,10.484258272213534
Brent Oil,tscv_22,636,True,Spread_Crack,16.018911321555564
Brent Oil,tscv_22,636,True,EX_USD_KRW,0.7489818681713734
Brent Oil,tscv_22,636,True,Com_Gasoline,0.4747063555834493
Brent Oil,tscv_22,636,True,Ratio_Gold_Oil,0.4642165311687173
Brent Oil,tscv_22,636,True,Com_Coal,0.2678568671328508
Brent Oil,tscv_22,636,True,Com_Gasoline_ma12r,0.2563782275003922
Brent Oil,tscv_22,636,True,Idx_SnPVIX,0.21105950145922756
Brent Oil,tscv_22,636,True,Bonds_US_10Y,0.18256208984552577
Brent Oil,tscv_22,636,True,Com_PalmOil,0.17834845842241173
Brent Oil,tscv_22,636,True,Bonds_US_3M_ret,0.17296134341056732
Brent Oil,tscv_22,636,False,n_features=10,7.909338435715877
Brent Oil,tscv_22,636,False,n_features=15,8.03366160732173
Brent Oil,tscv_22,636,False,n_features=20,8.560996550140384
Brent Oil,tscv_22,636,False,n_features=25,8.706798034760148
Brent Oil,tscv_22,636,False,n_features=30,8.800862156887616
Brent Oil,tscv_22,636,False,n_features=40,8.910254328953071
Brent Oil,tscv_22,636,False,n_features=55,8.946876555342849
Brent Oil,tscv_23,640,True,Spread_Crack,15.875601898166583
Brent Oil,tscv_23,640,True,EX_USD_KRW,0.7342666061106551
Brent Oil,tscv_23,640,True,Ratio_Gold_Oil,0.5295128284120324
Brent Oil,tscv_23,640,True,Com_Gasoline,0.4902728093065309
Brent Oil,tscv_23,640,True,Com_Coal,0.270576557348851
Brent Oil,tscv_23,640,True,Com_Gasoline_ma12r,0.2530875886415239
Brent Oil,tscv_23,640,True,Idx_SnPVIX,0.21495536723866254
Brent Oil,tscv_23,640,True,Com_PalmOil,0.18421466676953563
Brent Oil,tscv_23,640,True,Bonds_US_3M_ret,0.1728952595204473
Brent Oil,tscv_23,640,True,Bonds_US_10Y,0.17246581810557088
Brent Oil,tscv_23,640,False,n_features=10,7.51478887526914
Brent Oil,tscv_23,640,False,n_features=15,8.033414655021687
Brent Oil,tscv_23,640,False,n_features=20,9.671780883472554
Brent Oil,tscv_23,640,False,n_features=25,10.013830832959123
Brent Oil,tscv_23,640,False,n_features=30,10.088313622436667
Brent Oil,tscv_23,640,False,n_features=40,10.281394256072446
Brent Oil,tscv_23,640,False,n_features=55,10.32268514070945
Brent Oil,tscv_24,644,True,Spread_Crack,15.717703842359914
Brent Oil,tscv_24,644,True,EX_USD_KRW,0.7137926251966233
Brent Oil,tscv_24,644,True,Com_Gasoline,0.5784177573712571
Brent Oil,tscv_24,644,True,Ratio_Gold_Oil,0.5243278136916122
Brent Oil,tscv_24,644,True,Com_Gasoline_ma12r,0.24477194522069343
Brent Oil,tscv_24,644,True,Com_Coal,0.24095802161046576
Brent Oil,tscv_24,644,True,Idx_SnPVIX,0.19135848485465462
Brent Oil,tscv_24,644,True,Com_PalmOil,0.18534618799116773
Brent Oil,tscv_24,644,True,Bonds_US_10Y,0.1632570771410941
Brent Oil,tscv_24,644,True,Bonds_US_3M_ret,0.15831672990103865
Brent Oil,tscv_24,644,False,n_features=10,7.456399548142251
Brent Oil,tscv_24,644,False,n_features=15,7.66193668313132
Brent Oil,tscv_24,644,False,n_features=20,8.127443520955202
Brent Oil,tscv_24,644,False,n_features=25,10.041478040326899
Brent Oil,tscv_24,644,False,n_features=30,10.062549670694224
Brent Oil,tscv_24,644,False,n_features=40,10.316141308312575
Brent Oil,tscv_24,644,False,n_features=55,10.236206300966096
Brent Oil,holdout,656,True,Spread_Crack,15.593036011722482
Brent Oil,holdout,656,True,EX_USD_KRW,0.7143863164266869
Brent Oil,holdout,656,True,Com_Gasoline,0.5218460997341162
Brent Oil,holdout,656,True,Ratio_Gold_Oil,0.5174394893915477
Brent Oil,holdout,656,True,Com_Gasoline_ma12r,0.24023016969404967
Brent Oil,holdout,656,True,Com_Coal,0.2270774438493009
Brent Oil,holdout,656,True,Idx_SnPVIX,0.21823176331082653
Brent Oil,holdout,656,True,Com_PalmOil,0.17425736910707718
Brent Oil,holdout,656,True,Idx_SnP500,0.16119940203427272
Brent Oil,holdout,656,True,Com_Gasoline_ret,0.15394975960502613
Brent Oil,holdout,656,False,n_features=10,7.478766863821138
Brent Oil,holdout,656,False,n_features=15,7.799206372058578
Brent Oil,holdout,656,False,n_features=20,8.128593955363227
Brent Oil,holdout,656,False,n_features=25,10.202588844427272
Brent Oil,holdout,656,False,n_features=30,10.281782573501452
Brent Oil,holdout,656,False,n_features=40,10.05424064847243
Brent Oil,holdout,656,False,n_features=55,10.062375559411269
